EmployeeID,Name,HighestDegree,Division,DivisionAddress,DivisionPhone,PersonalAddress,Email,PhoneNumber,Department,DepartmentDescription,JobTitle,JobDescription,Salary,Birthdate,SocialSecurity
475751,Stacy Rebecca Mendoza,MA,East Division,"789 East Blvd, Albany, NY 12201",(518)555-1234,"0133 ANDREW GATEWAY, STEPHANIEVIEW, NY 78152",STACY_MENDOZA_191@KLB.COM,(960)771-4876x507,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",Secretary Level 3,"Provides administrative support within the East Division, assisting with scheduling, documentation, and communication tasks.",38692.5,7/20/1974,367-91-7525
295807,Angela Jennifer Crawford,HS,North Division,"123 NORTH ST, SPRINGFIELD, IL 62701",(217)555-1234,"227 Evans Causeway Suite 975, Gordonport, IL 19675",angela_crawford_103@klb.com,6665712494,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 3,"Performs production and operational tasks within the North Division, ensuring quality and efficiency in processes.",37705.08,1989.10.20,521/42/4331
477489,THOMAS JASON CAMACHO,BS,WEST DIVISION,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"96029 Dougherty Inlet Apt. 047, South Kennethmouth, CA 34190",thomas_camacho_116@klb.com,684-446-5771x37153,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",SECRETARY LEVEL 7,"PROVIDES ADMINISTRATIVE SUPPORT WITHIN THE WEST DIVISION, ASSISTING WITH SCHEDULING, DOCUMENTATION, AND COMMUNICATION TASKS.",44383.66,10/15/1995,515-96-9536
296946,Joseph Douglas Lara,HS,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"5537 Deanna Corner, East Jackhaven, OH 99096",JOSEPH_LARA_101@KLB.COM,9752465991,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 4,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE CENTRAL DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",31759.55,1996.09.25,315 74 5076
149234,Scott Tracy Middleton,BS,EAST DIVISION,"789 East Blvd, Albany, NY 12201",(518)555-1234,"27990 Medina Field Suite 423, Stephenberg, NY 48007",SCOTT_MIDDLETON_132@KLB..COM,(208)830-6951,HR,Manage all human resource need of the organization,HR Specialist 2,"Manages recruitment and onboarding, supports employee relations, and maintains compliance with labor laws as Specialist 2.",39338.59,8/23/1985,308 17 9601
239338,Christine Nicole Hayes,CTE,WEST DIVISION,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"7456 SCOTT TRAFFICWAY SUITE 466, BENTLEYSHIRE, CA 17350",CHRISTINE_HAYES_138@KLB.COM,,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 5,"Performs production and operational tasks within the West Division, ensuring quality and efficiency in processes.",33258.8,8/15/1992,166 05 1071
448139,Brandi Samantha Wood,AB,Central Division,"202 MAIN ST, COLUMBUS, OH 43085",(916)555-6789,"2738 MELISSA STREAM, FRENCHSIDE, OH 42949",brandi_wood_169@klb.com,(706)994-5684x70931,ADMINISTRATIVE,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",SECRETARY LEVEL 7,"Provides administrative support within the Central Division, assisting with scheduling, documentation, and communication tasks.",44774.76,9/24/2002,682-76-7028
200363,Jessica Janice Bates,CTE,North Division,"123 North St, Springfield, IL 62701",(217)555-1234,"1923 Pham Loaf, East Jason, IL 45917",JESSICA_BATES_117@KLB.COM,7995964280,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 9,"Performs production and operational tasks within the North Division, ensuring quality and efficiency in processes.",34736.72,1977.01.09,394/77/7279
288805,Dominique Emily Bradley,BS,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"9645 DAY VIEW APT. 392, NICOLEMOUTH, TX 65740",dominique_bradley_189@klb.com,359.603.8580x10875,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 9,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",42745.27,7/9/1980,429 77 4783
114393,Mary Deborah Mccarthy,AB,West Division,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"7211 Patrick Court Apt. 444, North David, CA 13360",mary_mccarthy_187@klb.com,322-727-4389,HR,Manage all human resource need of the organization,HR Specialist 1,"Manages recruitment and onboarding, supports employee relations, and maintains compliance with labor laws as Specialist 1.",34954.33,3/13/1999,888/85/4448
232952,Maria Denise Vance,HS,East Division,"789 East Blvd, Albany, NY 12201",(518)555-1234,"92855 Boyer Ferry Suite 588, Kimberlyton, NY 25360",maria_vance_113@klb.com,788-750-9720x98377,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 1,"Performs production and operational tasks within the East Division, ensuring quality and efficiency in processes.",29534.38,3/22/2001,775/33/8609
135535,Sherry Laura Johnson,MA,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"4369 Morgan Mountains Suite 184, New Pamelaport, OH 89780",sherry_johnson_194@klb.com,(497)275-1526,HR,Manage all human resource need of the organization,HR Manager Level 3,"Provides strategic workforce planning, manages employee performance, and oversees HR policies as HR Manager Level 3.",127234.59,4/17/1986,308-88-0413
219171,"JENNIFER MARY PETERSON, MSC",AB,West Division,"101 West Dr, Sacramento, CA 94203",(916)555-5678,"3770 Kayla Mews, East Kenneth, CA 82279","jennifer_mary_peterson,_msc_153@klb.com",880.453.3601x92438,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 6,"Performs production and operational tasks within the West Division, ensuring quality and efficiency in processes.",33063.17,3/27/1974,037/26/3428
240650,Rebecca Tina Hogan,AB,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"1750 Amber Camp, West Thomasview, OH 25240",REBECCA_HOGAN_107@KLB.COM,597.200.6540x12816,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 4,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE CENTRAL DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",29238.97,7/1/2004,862/47/5966
278365,ROBERT JEFFREY RUSSELL,HS,SOUTH DIVISION,"456 South Ave, Austin, TX 73301",(512)555-6789,"204 Williams Extension, Alvaradoburgh, TX 79093",ROBERT_RUSSELL_147@KLB..COM,(812)753-3117,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 1,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",31908.47,1987.11.06,365 53 0892
251277,Michelle Bethany Dorsey,CTE,North Division,"123 North St, Springfield, IL 62701",(217)555-1234,"60360 Thomas Creek, Lauramouth, IL 94124",MICHELLE_DORSEY_182@KLB.COM,(584)398-7552x810,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 3,"Performs production and operational tasks within the North Division, ensuring quality and efficiency in processes.",33189.35,6/16/1984,525 74 6583
276998,Matthew Charles Velasquez,BA,North Division,"123 NORTH ST, SPRINGFIELD, IL 62701",(217)555-1234,"386 James Circle, Olsonfort, IL 05372",matthew_velasquez_127@klb.com,,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Lead Level 3,"Ensures smooth daily operations, manages resource allocation, and resolves workflow challenges as Operations Lead Level 3.",86978.1,5/11/1979,608-36-5585
304328,Lisa Angela Ruiz,MS,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"87912 Patricia Lights Apt. 753, North Jamesview, TX 85119",lisa_ruiz_139@klb.com,+1-301-789-9052x2913,Engineering,Develop and maintain product design specifications and manufacturing protocols.,ENGINEER LEVEL 2,"Works on technical projects, ensures compliance with safety standards, and provides engineering solutions as Engineer Level 2.",119195.13,3/12/1980,389/93/6250
251245,Sharon Amy Delgado,GED,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"498 Mcdonald Ford Suite 333, Christopherfurt, TX 02572",sharon_delgado_101@klb..com,(451)985-1059,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 5,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",39639.1,5/8/1975,729/99/2664
202571,Mitchell Christopher Martinez,AB,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"704 Brown Loop Suite 586, Donaldville, OH 79184",mitchell_martinez_194@klb.com,499-914-8883x068,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 10,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",35269.64,2004.03.23,244-88-4294
204480,Eric John Pham,BS,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"06790 COLLEEN WALL SUITE 377, EAST CAMERON, TX 60661",eric_pham_141@klb.com,6609362188,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 3,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",32012.84,1970.08.04,331-24-2123
206849,April Robyn Hall,BS,West Division,"101 WEST DR, SACRAMENTO, CA 94203",(916)555-5678,"4737 Wheeler Circle, Paulstad, CA 62431",april_hall_193@klb.com,661.760.5969x76836,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"Performs production and operational tasks within the West Division, ensuring quality and efficiency in processes.",31135.58,1977.06.24,144 04 6391
201016,Kevin Mario Cox,GED,Central Division,"202 MAIN ST, COLUMBUS, OH 43085",,"5803 Cantrell Greens, South Melissa, OH 91211",KEVIN_COX_141@KLB.COM,(741)982-9213,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 9,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",37459.39,1982.03.18,297-29-4886
223387,Jamie Molly Martinez,HS,East Division,"789 East Blvd, Albany, NY 12201",(518)555-1234,"30662 Keith Groves, Jonesborough, NY 73224",JAMIE_MARTINEZ_117@KLB.COM,001-953-711-8917x440,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 1,"Performs production and operational tasks within the East Division, ensuring quality and efficiency in processes.",34336.79,9/18/1998,713 71 9633
364597,CODY BRANDON BROWN,MS,NORTH DIVISION,"123 North St, Springfield, IL 62701",(217)555-1234,"130 Galvan Mountain Suite 141, East Danielton, IL 21011",cody_brown_187@klb.com,960-369-9868x166,Engineering,Develop and maintain product design specifications and manufacturing protocols.,ENGINEER LEVEL 2,"Works on technical projects, ensures compliance with safety standards, and provides engineering solutions as Engineer Level 2.",108990.45,12/4/1984,091-97-3625
424050,Mary Allison Smith,BS,North Division,"123 North St, Springfield, IL 62701",(217)555-1234,"502 WILLIAMS STREETS, FOXLAND, IL 62923",mary_smith_109@klb.com,958.291.7839x084,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",Secretary Level 1,"Provides administrative support within the North Division, assisting with scheduling, documentation, and communication tasks.",40080.22,1968.03.29,491/52/6985
462003,DWAYNE MICHAEL ROBINSON,AB,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"039 Aaron Keys Apt. 036, New Cherylport, TX 08943",dwayne_robinson_151@klb..com,484-791-3599,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",SECRETARY LEVEL 3,"Provides administrative support within the South Division, assisting with scheduling, documentation, and communication tasks.",42182.44,8/28/1987,779-97-3992
223744,WILLIAM SCOTT PARKER,BS,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"5361 LEE PIKE APT. 249, KELLYSTAD, TX 23306",WILLIAM_PARKER_152@KLB.COM,(921)758-0540x216,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",29108.21,8/26/1974,174 78 7483
252535,"Alice Denise Kelly, BS",BS,North Division,"123 NORTH ST, SPRINGFIELD, IL 62701",(217)555-1234,"02432 White Prairie Suite 817, Traceyfort, IL 40069","ALICE_DENISE_KELLY,_BS_176@KLB..COM",(553)383-3908x877,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 10,"Performs production and operational tasks within the North Division, ensuring quality and efficiency in processes.",44724.67,1988.10.21,123-24-4516
477280,Karen Lisa Jefferson,MA,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"07773 CHARLES KEYS, EAST ROBERTSHIRE, TX 87433",KAREN_JEFFERSON_164@KLB.COM,(502)959-9919,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",Secretary Level 5,"Provides administrative support within the South Division, assisting with scheduling, documentation, and communication tasks.",40905.54,1977.04.06,216 59 0661
330923,"Andrea Amy Rojas, LLB",BS,EAST DIVISION,"789 EAST BLVD, ALBANY, NY 12201",(518)555-1234,"155 DEAN LODGE SUITE 126, DAVISTON, NY 59372","ANDREA_AMY_ROJAS,_LLB_155@KLB.COM",(694)841-5565x33383,Engineering,Develop and maintain product design specifications and manufacturing protocols.,Engineer Level 3,"Works on technical projects, ensures compliance with safety standards, and provides engineering solutions as Engineer Level 3.",97921.91,4/23/1992,108-40-9967
233629,Adam Joseph Medina,AB,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"4452 MCLEAN BRIDGE APT. 407, WHITELAND, OH 51814",ADAM_MEDINA_197@KLB.COM,001-579-959-2652x4890,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 8,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",39693.1,10/12/1982,237-75-7599
281811,JOSEPH STEVEN CANTU,GED,North Division,"123 North St, Springfield, IL 62701",(217)555-1234,"036 Mckee Rest Suite 442, Port Sherry, IL 53295",joseph_cantu_102@klb.com,001-968-592-8697,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 1,"Performs production and operational tasks within the North Division, ensuring quality and efficiency in processes.",29806.71,1/26/1989,513/41/7086
257558,Hon Edward Nathan Harris,HS,East Division,"789 EAST BLVD, ALBANY, NY 12201",(518)555-1234,"3398 Thornton Coves, South Dannyton, NY 20491",hon_edward_nathan_harris_124@klb..com,+1-966-239-7671x6979,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 3,"Performs production and operational tasks within the East Division, ensuring quality and efficiency in processes.",31968.32,1998.06.25,297-51-2091
287555,DAVID THOMAS WOLFE,BS,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"69598 Bell Plains Apt. 256, South Lisafort, OH 16922",david_wolfe_170@klb..com,(826)681-2674,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 1,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",27318.28,1998.12.13,667/94/1663
411507,GABRIELLE MARY WILSON,AB,East Division,"789 EAST BLVD, ALBANY, NY 12201",(518)555-1234,"018 Jo Landing Apt. 368, New Peter, NY 01913",GABRIELLE_WILSON_178@KLB.COM,442.815.3193x625,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",SECRETARY LEVEL 1,"Provides administrative support within the East Division, assisting with scheduling, documentation, and communication tasks.",36173.33,5/3/1964,144 23 1853
